Inning,Outs,Innings Completed,Away Score,Home Score,Lead,Runs Allowed,1b,2b,3b,Total Runners,Lineup Spot,Batters Faced,BPI,RPI
7,0,6,1,0,-1,1,0,0,0,0,9,27,4.5,0.166666667
7,0,6,1,1,0,1,0,0,0,0,9,27,4.5,0.166666667
7,2,6.2,3,1,2,1,0,1,0,1,9,27,4.35483871,0.161290323
7,2,6.2,1,6,5,1,1,0,0,1,9,27,4.35483871,0.161290323
7,1,6.1,1,0,-1,1,1,0,0,1,9,27,4.426229508,0.163934426
7,0,6,1,1,0,1,1,0,0,1,9,27,4.5,0.166666667
7,1,6.1,3,1,2,1,1,0,1,2,9,27,4.426229508,0.163934426
7,1,6.1,1,2,1,1,1,1,0,2,9,27,4.426229508,0.163934426
8,1,7.1,0,0,0,0,1,0,0,1,1,27,3.802816901,0
7,1,6.1,2,1,1,1,1,1,1,3,9,27,4.426229508,0.163934426
8,0,7,2,1,-1,2,0,0,0,0,9,27,3.857142857,0.285714286
8,0,7,2,3,1,2,0,0,0,0,9,27,3.857142857,0.285714286
8,0,7,2,2,0,2,0,0,0,0,9,27,3.857142857,0.285714286
8,0,7,3,2,1,2,0,0,0,0,9,27,3.857142857,0.285714286
6,1,5.1,1,1,0,1,1,0,0,1,9,27,5.294117647,0.196078431
8,0,7,2,0,-2,2,1,0,0,1,9,27,3.857142857,0.285714286
6,2,5.2,1,2,1,1,1,0,1,2,9,27,5.192307692,0.192307692
6,1,5.1,1,2,1,1,1,1,1,3,9,27,5.294117647,0.196078431
7,1,6.1,3,2,1,2,0,0,0,0,9,27,4.426229508,0.327868852
7,1,6.1,2,2,0,2,0,0,0,0,9,27,4.426229508,0.327868852
7,0,6,0,2,-2,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,4,2,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,2,0,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,2,0,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,0,2,-2,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,3,2,1,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,2,0,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,2,0,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,9,27,4.5,0.333333333
7,0,6,0,2,-2,2,0,0,0,0,9,27,4.5,0.333333333
7,2,6.2,2,1,-1,2,0,1,0,1,9,27,4.35483871,0.322580645
7,2,6.2,2,1,-1,2,1,0,0,1,9,27,4.35483871,0.322580645
7,1,6.1,0,2,-2,2,0,1,0,1,9,27,4.426229508,0.327868852
7,1,6.1,2,2,0,2,0,1,0,1,9,27,4.426229508,0.327868852
7,1,6.1,2,1,-1,2,1,0,0,1,9,27,4.426229508,0.327868852
7,0,6,0,2,-2,2,0,1,0,1,9,27,4.5,0.333333333
7,2,6.2,2,4,2,2,1,1,0,2,9,27,4.35483871,0.322580645
8,0,7,3,2,-1,3,0,0,0,0,9,27,3.857142857,0.428571429
7,1,6.1,4,2,2,2,0,1,1,2,9,27,4.426229508,0.327868852
7,1,6.1,2,4,2,2,1,1,0,2,9,27,4.426229508,0.327868852
7,1,6.1,2,6,4,2,1,1,0,2,9,27,4.426229508,0.327868852
8,1,7.1,0,2,2,0,1,1,0,2,1,27,3.802816901,0
7,2,6.2,3,1,-2,3,0,0,0,0,9,27,4.35483871,0.483870968
6,2,5.2,2,4,2,2,0,1,0,1,9,27,5.192307692,0.384615385
6,0,5,1,2,-1,2,0,0,0,0,9,27,5.4,0.4
6,1,5.1,2,2,0,2,1,0,0,1,9,27,5.294117647,0.392156863
6,1,5.1,3,2,1,2,1,0,0,1,9,27,5.294117647,0.392156863
7,2,6.2,3,2,-1,3,1,0,0,1,9,27,4.35483871,0.483870968
6,2,5.2,3,2,1,2,0,1,1,2,9,27,5.192307692,0.384615385
6,2,5.2,2,1,-1,2,1,1,0,2,9,27,5.192307692,0.384615385
6,2,5.2,1,2,-1,2,1,1,0,2,9,27,5.192307692,0.384615385
6,2,5.2,2,2,0,2,1,1,0,2,9,27,5.192307692,0.384615385
6,2,5.2,2,3,1,2,1,1,0,2,9,27,5.192307692,0.384615385
7,0,6,3,2,-1,3,0,0,0,0,9,27,4.5,0.5
7,0,6,2,3,-1,3,0,0,0,0,9,27,4.5,0.5
7,0,6,2,3,-1,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,0,-3,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,3,0,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,1,-2,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,0,-3,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,2,-1,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,5,2,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,2,-1,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,3,0,3,0,0,0,0,9,27,4.5,0.5
7,0,6,2,3,-1,3,0,0,0,0,9,27,4.5,0.5
7,0,6,3,0,-3,3,0,0,0,0,9,27,4.5,0.5
7,1,6.1,3,2,-1,3,0,1,0,1,9,27,4.426229508,0.491803279
6,2,5.2,2,7,5,2,1,1,1,3,9,27,5.192307692,0.384615385
6,2,5.2,2,2,0,2,1,1,1,3,9,27,5.192307692,0.384615385
6,2,5.2,2,4,2,2,1,1,1,3,9,27,5.192307692,0.384615385
7,1,6.1,3,4,1,3,0,1,1,2,9,27,4.426229508,0.491803279
7,2,6.2,2,1,-1,2,1,0,0,1,1,27,4.35483871,0.322580645
7,2,6.2,2,1,-1,2,1,0,0,1,1,27,4.35483871,0.322580645
8,1,7.1,1,1,0,1,1,1,0,2,1,27,3.802816901,0.14084507
8,1,7.1,3,2,-1,3,0,1,0,1,1,27,3.802816901,0.422535211
7,2,6.2,4,0,-4,4,0,0,0,0,9,27,4.35483871,0.64516129
7,2,6.2,4,1,-3,4,0,1,0,1,9,27,4.35483871,0.64516129
6,2,5.2,2,3,-1,3,0,0,0,0,9,27,5.192307692,0.576923077
7,0,6,4,0,-4,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,4,2,-2,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,4,6,2,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,4,1,-3,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,0,4,-4,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,2,4,-2,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,9,27,4.5,0.666666667
7,0,6,0,4,-4,4,0,0,0,0,9,27,4.5,0.666666667
6,2,5.2,3,2,-1,3,1,0,0,1,9,27,5.192307692,0.576923077
6,2,5.2,3,1,-2,3,1,1,0,2,9,27,5.192307692,0.576923077
6,2,5.2,2,3,-1,3,1,1,0,2,9,27,5.192307692,0.576923077
7,0,6,4,1,-3,4,1,1,0,2,9,27,4.5,0.666666667
6,1,5.1,4,3,1,3,1,0,0,1,9,27,5.294117647,0.588235294
6,1,5.1,3,3,0,3,1,0,0,1,9,27,5.294117647,0.588235294
6,0,5,3,2,-1,3,0,0,0,0,9,27,5.4,0.6
7,0,6,2,3,-1,3,1,0,0,1,1,27,4.5,0.5
6,2,5.2,3,6,3,3,1,1,1,3,9,27,5.192307692,0.576923077
6,2,5.2,3,2,-1,3,1,1,1,3,9,27,5.192307692,0.576923077
6,1,5.1,3,1,-2,3,1,1,0,2,9,27,5.294117647,0.588235294
6,1,5.1,3,3,0,3,1,1,0,2,9,27,5.294117647,0.588235294
6,1,5.1,3,3,0,3,1,1,0,2,9,27,5.294117647,0.588235294
6,0,5,1,3,-2,3,1,0,0,1,9,27,5.4,0.6
7,0,6,0,5,-5,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,5,1,-4,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,1,5,-4,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,5,1,-4,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,5,0,-5,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,5,2,-3,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,1,5,-4,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,2,5,-3,5,0,0,0,0,9,27,4.5,0.833333333
7,0,6,1,5,-4,5,0,0,0,0,9,27,4.5,0.833333333
7,1,6.1,4,5,1,4,1,0,0,1,1,27,4.426229508,0.655737705
6,2,5.2,3,4,1,3,1,0,0,1,1,27,5.192307692,0.576923077
6,2,5.2,4,4,0,4,0,1,0,1,9,27,5.192307692,0.769230769
6,2,5.2,4,1,-3,4,0,1,0,1,9,27,5.192307692,0.769230769
6,2,5.2,3,4,-1,4,1,0,0,1,9,27,5.192307692,0.769230769
6,2,5.2,4,3,-1,4,1,0,0,1,9,27,5.192307692,0.769230769
6,1,5.1,1,4,-3,4,0,0,0,0,9,27,5.294117647,0.784313725
6,1,5.1,4,2,-2,4,1,0,0,1,9,27,5.294117647,0.784313725
6,1,5.1,4,7,3,4,1,0,0,1,9,27,5.294117647,0.784313725
6,1,5.1,0,4,-4,4,1,0,0,1,9,27,5.294117647,0.784313725
6,0,5,4,0,-4,4,0,0,0,0,9,27,5.4,0.8
6,0,5,4,1,-3,4,0,0,0,0,9,27,5.4,0.8
6,0,5,4,4,0,4,0,0,0,0,9,27,5.4,0.8
6,0,5,4,4,0,4,0,0,0,0,9,27,5.4,0.8
6,1,5.1,0,4,-4,4,0,1,1,2,9,27,5.294117647,0.784313725
7,0,6,6,1,-5,6,0,0,0,0,9,27,4.5,1
7,0,6,1,6,-5,6,0,0,0,0,9,27,4.5,1
6,0,5,4,2,-2,4,1,1,0,2,9,27,5.4,0.8
6,2,5.2,3,4,-1,4,1,0,0,1,1,27,5.192307692,0.769230769
6,2,5.2,5,1,-4,5,0,1,0,1,9,27,5.192307692,0.961538462
7,0,6,1,7,-6,7,0,0,0,0,9,27,4.5,1.166666667
6,1,5.1,0,5,-5,5,1,0,0,1,9,27,5.294117647,0.980392157
6,1,5.1,5,1,-4,5,1,0,0,1,9,27,5.294117647,0.980392157
6,1,5.1,5,4,-1,5,1,0,0,1,9,27,5.294117647,0.980392157
6,0,5,5,2,-3,5,0,0,0,0,9,27,5.4,1
6,0,5,4,5,-1,5,0,0,0,0,9,27,5.4,1
6,0,5,5,3,-2,5,0,0,0,0,9,27,5.4,1
6,0,5,1,5,-4,5,0,0,0,0,9,27,5.4,1
6,0,5,0,5,-5,5,0,0,0,0,9,27,5.4,1
6,0,5,2,5,-3,5,0,0,0,0,9,27,5.4,1
6,0,5,2,5,-3,5,0,0,0,0,9,27,5.4,1
6,0,5,5,4,-1,5,0,0,0,0,9,27,5.4,1
6,2,5.2,0,6,-6,6,0,0,0,0,9,27,5.192307692,1.153846154
6,2,5.2,6,1,-5,6,1,0,0,1,9,27,5.192307692,1.153846154
6,1,5.1,2,4,-2,4,1,1,0,2,1,27,5.294117647,0.784313725
6,1,5.1,5,0,-5,5,1,0,0,1,1,27,5.294117647,0.980392157
6,1,5.1,6,1,-5,6,0,0,0,0,9,27,5.294117647,1.176470588
6,1,5.1,1,6,-5,6,0,0,1,1,9,27,5.294117647,1.176470588
6,1,5.1,6,3,-3,6,1,0,0,1,9,27,5.294117647,1.176470588
6,0,5,3,6,-3,6,0,0,0,0,9,27,5.4,1.2
6,0,5,3,6,-3,6,0,0,0,0,9,27,5.4,1.2
6,0,5,6,2,-4,6,0,0,0,0,9,27,5.4,1.2
6,0,5,0,6,-6,6,0,0,0,0,9,27,5.4,1.2
6,0,5,2,6,-4,6,0,0,0,0,9,27,5.4,1.2
6,2,5.2,3,7,-4,7,0,0,1,1,9,27,5.192307692,1.346153846
6,0,5,7,0,-7,7,0,0,0,0,9,27,5.4,1.4
6,0,5,8,5,-3,8,0,0,0,0,9,27,5.4,1.6
6,0,5,2,8,-6,8,0,0,0,0,9,27,5.4,1.6
5,0,4,1,5,-4,5,1,1,0,2,9,27,6.75,1.25
6,0,5,9,1,-8,9,0,0,0,0,9,27,5.4,1.8
5,2,4.2,2,7,-5,7,1,0,0,1,9,27,6.428571429,1.666666667
5,2,4.2,7,0,-7,7,1,1,0,2,9,27,6.428571429,1.666666667
5,1,4.1,0,7,-7,7,0,1,0,1,9,27,6.585365854,1.707317073
5,2,4.2,8,0,-8,8,0,1,0,1,9,27,6.428571429,1.904761905
8,0,7,0,2,2,0,0,0,0,0,8,26,3.714285714,0
7,1,6.1,0,0,0,0,0,0,0,0,8,26,4.262295082,0
8,0,7,0,4,4,0,0,0,0,0,8,26,3.714285714,0
7,0,6,0,2,2,0,0,0,0,0,8,26,4.333333333,0
7,0,6,2,0,2,0,0,0,0,0,8,26,4.333333333,0
8,0,7,2,0,2,0,0,0,0,0,8,26,3.714285714,0
8,0,7,0,0,0,0,0,0,0,0,8,26,3.714285714,0
9,0,8,0,3,3,0,0,0,0,0,8,26,3.25,0
7,2,6.2,0,2,2,0,1,0,0,1,8,26,4.193548387,0
7,0,6,2,0,2,0,1,0,0,1,8,26,4.333333333,0
7,0,6,0,0,0,0,1,1,0,2,8,26,4.333333333,0
7,2,6.2,0,2,2,0,1,1,0,2,8,26,4.193548387,0
6,1,5.1,0,3,3,0,0,1,1,2,8,26,5.098039216,0
8,2,7.2,1,3,2,1,0,0,0,0,8,26,3.611111111,0.138888889
8,0,7,1,3,2,1,0,0,0,0,8,26,3.714285714,0.142857143
8,0,7,1,2,1,1,0,0,0,0,8,26,3.714285714,0.142857143
8,0,7,1,2,1,1,0,0,0,0,8,26,3.714285714,0.142857143
8,0,7,1,1,0,1,0,0,0,0,8,26,3.714285714,0.142857143
8,0,7,0,1,-1,1,0,0,0,0,8,26,3.714285714,0.142857143
8,0,7,1,1,0,1,0,0,0,0,8,26,3.714285714,0.142857143
8,0,7,1,0,-1,1,0,0,0,0,8,26,3.714285714,0.142857143
7,2,6.2,1,1,0,1,0,0,0,0,8,26,4.193548387,0.161290323
7,0,6,2,1,1,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,2,1,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,0,-1,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,6,5,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,0,-1,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,1,0,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,1,0,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,2,1,1,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,3,2,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,7,6,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,4,3,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,0,-1,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,5,4,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,3,2,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,1,0,-1,1,0,0,0,0,8,26,4.333333333,0.166666667
7,0,6,3,1,2,1,1,0,0,1,8,26,4.333333333,0.166666667
7,2,6.2,1,2,1,1,1,1,0,2,8,26,4.193548387,0.161290323
7,1,6.1,3,1,2,1,1,0,1,2,8,26,4.262295082,0.163934426
7,1,6.1,0,1,-1,1,1,1,0,2,8,26,4.262295082,0.163934426
7,0,6,1,1,0,1,1,0,1,2,8,26,4.333333333,0.166666667
8,0,7,2,1,-1,2,0,0,0,0,8,26,3.714285714,0.285714286
8,0,7,2,4,2,2,0,0,0,0,8,26,3.714285714,0.285714286
8,0,7,2,2,0,2,0,0,0,0,8,26,3.714285714,0.285714286
8,0,7,2,2,0,2,0,0,0,0,8,26,3.714285714,0.285714286
6,2,5.2,1,1,0,1,0,0,1,1,8,26,5,0.192307692
6,2,5.2,2,1,1,1,1,0,0,1,8,26,5,0.192307692
6,1,5.1,1,2,1,1,1,0,0,1,8,26,5.098039216,0.196078431
6,1,5.1,1,1,0,1,0,1,1,2,8,26,5.098039216,0.196078431
7,2,6.2,2,2,0,2,0,0,0,0,8,26,4.193548387,0.322580645
7,1,6.1,2,0,-2,2,0,0,0,0,8,26,4.262295082,0.327868852
7,0,6,3,2,1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,2,0,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,2,0,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,4,2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,4,2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,3,1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,1,2,-1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,0,-2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,2,0,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,1,-1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,1,2,-1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,2,0,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,3,1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,1,2,-1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,2,0,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,3,2,1,2,0,0,0,0,8,26,4.333333333,0.333333333
7,0,6,2,4,2,2,0,0,0,0,8,26,4.333333333,0.333333333
7,2,6.2,0,2,-2,2,1,0,0,1,8,26,4.193548387,0.322580645
7,2,6.2,2,2,0,2,1,0,0,1,8,26,4.193548387,0.322580645
7,1,6.1,2,3,1,2,1,0,0,1,9,26,4.262295082,0.327868852
7,1,6.1,2,1,-1,2,1,0,0,1,8,26,4.262295082,0.327868852
7,1,6.1,3,2,1,2,0,0,1,1,8,26,4.262295082,0.327868852
7,0,6,2,2,0,2,1,0,0,1,8,26,4.333333333,0.333333333
7,0,6,2,1,-1,2,1,0,0,1,8,26,4.333333333,0.333333333
7,1,6.1,2,1,-1,2,1,1,0,2,8,26,4.262295082,0.327868852
7,0,6,4,2,2,2,1,0,1,2,8,26,4.333333333,0.333333333
6,2,5.2,3,2,1,2,0,0,0,0,8,26,5,0.384615385
6,0,5,5,2,3,2,0,0,0,0,8,26,5.2,0.4
6,0,5,2,3,1,2,0,0,0,0,8,26,5.2,0.4
6,0,5,0,2,-2,2,0,0,0,0,8,26,5.2,0.4
6,0,5,2,6,4,2,0,0,0,0,8,26,5.2,0.4
6,0,5,2,2,0,2,0,0,0,0,8,26,5.2,0.4
6,1,5.1,3,2,1,2,0,1,0,1,8,26,5.098039216,0.392156863
7,2,6.2,3,2,-1,3,1,0,0,1,9,26,4.193548387,0.483870968
7,0,6,1,3,-2,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,0,-3,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,1,-2,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,3,0,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,1,3,-2,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,2,3,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,1,-2,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,2,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,3,0,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,0,-3,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,2,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,0,3,-3,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,2,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,0,-3,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,2,3,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,1,3,-2,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,2,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,4,3,1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,2,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,2,-1,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,3,3,0,3,0,0,0,0,8,26,4.333333333,0.5
7,0,6,0,3,-3,3,0,0,0,0,8,26,4.333333333,0.5
6,2,5.2,0,2,-2,2,1,1,0,2,8,26,5,0.384615385
6,2,5.2,2,3,1,2,1,1,0,2,8,26,5,0.384615385
7,1,6.1,3,4,1,3,1,0,0,1,8,26,4.262295082,0.491803279
7,1,6.1,3,3,0,3,1,0,0,1,8,26,4.262295082,0.491803279
7,1,6.1,3,0,-3,3,1,0,0,1,8,26,4.262295082,0.491803279
6,1,5.1,2,4,2,2,1,1,0,2,8,26,5.098039216,0.392156863
7,0,6,3,3,0,3,0,1,0,1,8,26,4.333333333,0.5
6,2,5.2,0,2,-2,2,1,1,1,3,8,26,5,0.384615385
6,1,5.1,1,2,-1,2,1,1,1,3,8,26,5.098039216,0.392156863
6,1,5.1,0,2,-2,2,1,1,1,3,8,26,5.098039216,0.392156863
6,1,5.1,2,4,2,2,1,1,1,3,8,26,5.098039216,0.392156863
7,0,6,1,3,-2,3,1,0,1,2,8,26,4.333333333,0.5
7,0,6,3,2,-1,3,1,1,0,2,8,26,4.333333333,0.5
7,1,6.1,4,2,-2,4,0,0,0,0,8,26,4.262295082,0.655737705
6,2,5.2,3,3,0,3,0,0,0,0,8,26,5,0.576923077
7,0,6,1,4,-3,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,4,1,-3,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,4,2,-2,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,4,2,-2,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,0,4,-4,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,4,0,-4,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,4,4,0,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,2,4,-2,4,0,0,0,0,8,26,4.333333333,0.666666667
7,0,6,4,2,-2,4,0,0,0,0,8,26,4.333333333,0.666666667
6,2,5.2,3,0,-3,3,1,0,0,1,8,26,5,0.576923077
6,2,5.2,1,3,-2,3,0,0,1,1,8,26,5,0.576923077
6,2,5.2,2,3,-1,3,1,0,0,1,8,26,5,0.576923077
6,0,5,3,5,2,3,0,0,0,0,8,26,5.2,0.6
6,0,5,3,1,-2,3,0,0,0,0,8,26,5.2,0.6
6,0,5,1,3,-2,3,0,0,0,0,8,26,5.2,0.6
6,0,5,3,1,-2,3,0,0,0,0,8,26,5.2,0.6
6,0,5,3,4,1,3,0,0,0,0,8,26,5.2,0.6
6,0,5,2,3,-1,3,0,0,0,0,8,26,5.2,0.6
6,1,5.1,3,0,-3,3,1,0,0,1,8,26,5.098039216,0.588235294
6,1,5.1,3,5,2,3,1,0,0,1,8,26,5.098039216,0.588235294
6,1,5.1,3,3,0,3,0,1,0,1,8,26,5.098039216,0.588235294
6,2,5.2,3,5,2,3,1,1,0,2,8,26,5,0.576923077
6,2,5.2,2,3,-1,3,1,1,0,2,8,26,5,0.576923077
6,0,5,1,3,-2,3,1,0,0,1,8,26,5.2,0.6
6,0,5,2,3,-1,3,1,0,0,1,8,26,5.2,0.6
6,1,5.1,3,6,3,3,0,1,1,2,8,26,5.098039216,0.588235294
6,1,5.1,3,1,-2,3,1,1,0,2,8,26,5.098039216,0.588235294
6,1,5.1,3,0,-3,3,1,1,0,2,8,26,5.098039216,0.588235294
6,0,5,3,3,0,3,1,0,1,2,8,26,5.2,0.6
6,0,5,3,1,-2,3,1,1,0,2,8,26,5.2,0.6
7,0,6,5,1,-4,5,0,0,0,0,8,26,4.333333333,0.833333333
7,0,6,5,3,-2,5,0,0,0,0,8,26,4.333333333,0.833333333
7,0,6,5,2,-3,5,0,0,0,0,8,26,4.333333333,0.833333333
7,0,6,3,5,-2,5,0,0,0,0,8,26,4.333333333,0.833333333
7,0,6,5,2,-3,5,0,0,0,0,8,26,4.333333333,0.833333333
6,2,5.2,0,4,-4,4,1,0,0,1,8,26,5,0.769230769
6,2,5.2,4,4,0,4,1,0,0,1,8,26,5,0.769230769
6,2,5.2,4,1,-3,4,0,0,1,1,8,26,5,0.769230769
6,2,5.2,1,4,-3,4,1,0,0,1,8,26,5,0.769230769
6,1,5.1,4,5,1,4,0,0,0,0,8,26,5.098039216,0.784313725
6,1,5.1,4,2,-2,4,1,0,0,1,8,26,5.098039216,0.784313725
6,1,5.1,4,5,1,4,0,1,0,1,8,26,5.098039216,0.784313725
6,1,5.1,4,2,-2,4,1,0,0,1,8,26,5.098039216,0.784313725
6,1,5.1,1,4,-3,4,0,1,0,1,8,26,5.098039216,0.784313725
6,0,5,1,4,-3,4,0,0,0,0,8,26,5.2,0.8
6,0,5,1,4,-3,4,0,0,0,0,8,26,5.2,0.8
6,0,5,4,1,-3,4,0,0,0,0,8,26,5.2,0.8
6,0,5,2,4,-2,4,0,0,0,0,8,26,5.2,0.8
6,0,5,3,4,-1,4,0,0,0,0,8,26,5.2,0.8
6,0,5,4,6,2,4,0,0,0,0,8,26,5.2,0.8
6,0,5,4,2,-2,4,0,0,0,0,8,26,5.2,0.8
6,0,5,4,0,-4,4,0,0,0,0,8,26,5.2,0.8
6,0,5,0,4,-4,4,0,0,0,0,8,26,5.2,0.8
6,0,5,4,0,-4,4,0,0,0,0,8,26,5.2,0.8
6,1,5.1,1,4,-3,4,1,1,0,2,9,26,5.098039216,0.784313725
6,1,5.1,3,4,-1,4,1,1,0,2,8,26,5.098039216,0.784313725
6,1,5.1,4,1,-3,4,0,1,1,2,8,26,5.098039216,0.784313725
6,1,5.1,4,0,-4,4,1,1,0,2,8,26,5.098039216,0.784313725
6,0,5,4,0,-4,4,1,0,1,2,8,26,5.2,0.8
6,0,5,4,2,-2,4,1,1,0,2,8,26,5.2,0.8
6,0,5,4,2,-2,4,1,1,0,2,8,26,5.2,0.8
5,2,4.2,3,1,-2,3,1,1,0,2,8,26,6.19047619,0.714285714
6,2,5.2,2,5,-3,5,0,0,0,0,8,26,5,0.961538462
6,1,5.1,0,5,-5,5,0,0,0,0,8,26,5.098039216,0.980392157
6,1,5.1,5,3,-2,5,0,0,0,0,8,26,5.098039216,0.980392157
6,2,5.2,0,5,-5,5,1,1,0,2,8,26,5,0.961538462
6,1,5.1,1,5,-4,5,0,1,0,1,8,26,5.098039216,0.980392157
